listing_id,y_fused,y_clean,y_review
1214007448847086508,82,82,0.0
1214181323231993112,30,24,30.0
1214351541513386808,54,54,24.0
1214466941250847143,61,61,18.0
1214471070419041932,51,51,0.0
1214478155363843346,16,16,0.0
1214478558280402548,89,89,0.0
1214478928294155994,0,0,0.0
1214479406267736723,88,88,0.0
1214480664229985253,76,76,0.0
1214486311067293119,0,0,0.0
1214486987250117811,89,89,0.0
1214487278089765906,0,0,0.0
1214532369615046777,2,2,0.0
1214597720283848285,15,15,6.0
1214636499668232791,2,2,0.0
1214703376004678973,16,16,0.0
1214733721737055618,0,0,0.0
1215125404349939405,34,34,0.0
1215192926699068019,9,9,0.0
1215224488371019100,89,89,0.0
1215254451189283944,0,0,0.0
1215284534623966283,30,30,0.0
1215301178875232166,6,0,6.0
1218986470947678882,6,6,0.0
1219016339909757511,28,28,6.0
1219216760016753934,0,0,0.0
1219585714107198771,2,2,0.0
1219603028752164840,82,82,0.0
1219610547001943684,60,60,0.0
1219610634967902800,24,24,6.0
1219625120232103133,30,30,18.0
1219646524673933372,29,29,6.0
1219756010828425878,82,82,0.0
1219761487691460780,76,76,0.0
1219972839146493519,0,0,0.0
1215312162394729155,0,0,0.0
1215457493984728693,9,9,0.0
1215828458765595564,0,0,0.0
1215883954729701156,76,76,6.0
1215930899551057941,3,3,0.0
1216035212519458837,9,9,0.0
1224075612952225334,48,48,0.0
1224076540419059623,62,62,0.0
1224077366954401078,17,17,0.0
1224079069637556316,61,61,12.0
1224080184492952160,42,42,30.0
1224117475056038174,46,46,0.0
1224383436224814398,0,0,0.0
1220824017812826327,52,52,0.0
1221005306336413485,89,89,0.0
1221111591131392265,16,16,0.0
1221117399927746294,32,32,18.0
1221121511065735881,30,18,30.0
1221193276871968589,0,0,0.0
1221699855812557434,3,3,0.0
1221732669615197799,61,61,0.0
1221844217141658479,42,9,42.0
1221964478279754685,59,59,0.0
1222086729226668669,73,73,6.0
1224416899415264230,34,34,0.0
1224533388889998767,0,0,0.0
1224701359485705064,6,6,0.0
1224926078602284406,39,39,0.0
1224933353394487480,73,73,0.0
1225482382890787487,20,20,0.0
1225491538755543141,20,20,0.0
1225516025725899603,60,60,6.0
1225745926945677821,0,0,0.0
1226035407815319014,33,33,0.0
1222409533615093591,33,33,12.0
1222473226143955232,42,14,42.0
1222649687906738325,9,9,0.0
1222662611695705618,0,0,0.0
1223011626105182643,62,62,6.0
1223024152555864272,0,0,0.0
1223036077341645395,75,75,0.0
1223189346800417421,0,0,0.0
1223195720648219047,0,0,0.0
1223219340695988918,0,0,0.0
1223221380208595577,9,9,0.0
1226237301132622479,0,0,0.0
1226300509152734855,11,11,0.0
1226416679716855888,81,81,6.0
1226755115355469374,0,0,0.0
1226759364639190356,4,4,0.0
1226759499890819869,6,6,0.0
1226759636436736143,6,6,0.0
1226759753772948489,6,6,0.0
1226762740359020857,85,85,0.0
1226780451927503437,19,19,0.0
1226785506608965761,30,30,0.0
1226793157066719945,89,89,0.0
1223222988707279431,0,0,0.0
1223224171657956620,0,0,0.0
1223346598311208330,0,0,0.0
1223347524137350500,0,0,0.0
1223348108167163014,0,0,0.0
1223348110257827863,0,0,0.0
1223355274982359953,0,0,0.0
1223359571102589369,0,0,0.0
1223535327602999644,47,47,36.0
1223778708547663301,29,29,6.0
1226804576164978828,46,46,0.0
1226812479353670317,18,18,0.0
1226819691395177235,0,0,0.0
1226822606875887766,1,1,0.0
1226899584080273038,33,33,6.0
1226906785020333029,61,61,0.0
1226985080764794321,48,48,6.0
1227011006426506312,45,45,0.0
1227311058043740187,6,6,0.0
1223798370173976399,9,9,0.0
1223908931949225892,0,0,0.0
1224070827522419491,74,74,0.0
1224072616282673348,24,14,24.0
1224073554655958276,3,3,0.0
1224074648512628836,20,20,12.0
1231905038370055370,89,89,0.0
1231928660362309154,9,9,0.0
1231957944915161552,0,0,0.0
1232143141342015494,19,19,0.0
1232165228974075906,38,38,0.0
1232501562663810691,20,20,0.0
1227362166997664136,78,42,78.0
1227420009397765852,89,0,89.0
1227420009454632466,50,50,24.0
1227524153620436301,12,11,12.0
1227616751915023600,54,6,54.0
1227638698091115238,3,3,0.0
1232521814491370029,89,89,0.0
1232581865724727224,57,57,0.0
1232599503843799747,89,89,0.0
1232732872159054205,0,0,0.0
1232757407485386743,0,0,0.0
1232815754802641772,52,52,0.0
1232821948424238577,31,31,0.0
1232863059744383368,68,68,18.0
1232928001856258043,34,34,0.0
1232950687599154027,55,55,0.0
1227818000807916145,86,86,0.0
1228208636927429868,52,52,0.0
1228208733106915413,52,52,12.0
1228208840794867363,64,64,0.0
1228208873942226530,64,64,0.0
1228209041418823286,43,43,0.0
1228209227100908495,43,43,12.0
1228209499513589730,57,57,0.0
1228209537665417176,57,57,0.0
1228209656943203149,35,35,0.0
1228209782947268423,35,35,0.0
1228309171007142496,0,0,0.0
1228345176676845327,89,3,89.0
1228359645034743662,0,0,0.0
1228387905844655577,0,0,0.0
1228390239546247111,0,0,0.0
1228392048049556568,0,0,0.0
1233214287379071861,18,18,18.0
1233279651224739877,0,0,0.0
1233285444686045787,0,0,0.0
1233291236181154722,48,48,0.0
1233309290292582813,89,89,0.0
1233319156706823895,61,61,0.0
1233319874863533924,16,16,0.0
1233326596009922628,7,7,0.0
1233328623909953623,6,6,0.0
1233332599257101768,89,89,0.0
1233340604762036378,89,89,0.0
1233462337347072021,74,74,0.0
1228568404001669036,0,0,0.0
1228576821149395610,37,37,24.0
1228964974938045346,89,89,0.0
1228989876364419183,0,0,0.0
1229023902731509556,33,33,6.0
1229122606216414088,0,0,0.0
1233550549684575733,6,0,6.0
1233585573686363899,6,0,6.0
1233741840559332037,58,58,24.0
1234061754979115773,0,0,0.0
1234105027643190339,67,67,6.0
1234209733802234379,84,84,0.0
1234307947495685618,29,29,0.0
1234329085499860302,57,57,30.0
1234343699153118755,21,21,0.0
1234370192919720687,80,80,0.0
1229657495609120588,82,82,0.0
1229669742898309870,0,0,0.0
1229670048587573999,0,0,0.0
1229674257539127541,0,0,0.0
1229818318710358962,23,23,0.0
1229818908920654651,6,1,6.0
1229887426591375584,6,6,0.0
1230013531084210418,66,48,66.0
1230157735855856971,0,0,0.0
1234371026530565179,3,3,0.0
1234694640935764120,0,0,0.0
1234762276793313957,49,49,30.0
1234888929469835175,31,31,12.0
1235717649151249045,0,0,0.0
1235767219518030874,31,31,6.0
1235897091256136630,7,7,6.0
1236158450250691279,0,0,0.0
1236186462408809498,6,6,0.0
1236476356945693101,0,0,0.0
1236537387132575664,23,23,0.0
1236537551602845393,35,35,6.0
1230393548626498362,24,21,24.0
1230413477536936223,21,21,6.0
1230433383851013524,0,0,0.0
1230456467253112427,29,29,6.0
1230464737360638283,34,34,0.0
1230594086080778065,41,41,0.0
1230687238569474464,59,59,0.0
1231144645173836006,67,67,0.0
1231278871716422945,89,89,0.0
1231663809686352622,0,0,0.0
1239344245537554608,27,27,0.0
1239370492697136449,0,0,0.0
1239374670682339156,68,68,0.0
1236543137465968084,50,50,0.0
1236545710562306407,45,45,24.0
1236985699644497270,0,0,0.0
1237037613580430646,0,0,0.0
1237094641902152706,27,27,24.0
1237138206798698945,89,89,0.0
1237259153014799084,71,71,6.0
1237716908582199687,36,36,6.0
1237716908695660523,12,7,12.0
1237717005881741151,24,11,24.0
1237717011284041812,89,10,89.0
1237717109706768815,30,15,30.0
1237717109925539462,18,10,18.0
1237794099370330947,48,34,48.0
1239425515849164865,30,30,0.0
1240030221837718699,0,0,0.0
1240040994864113191,2,2,0.0
1240067700548682182,43,43,0.0
1240356331100402597,14,14,0.0
1240662626849425984,2,2,0.0
1240781192769856007,16,16,0.0
1237893377105897865,0,0,0.0
1237994099610950743,89,89,0.0
1238331353606952943,89,17,89.0
1238331693437400297,29,29,12.0
1238460317945560829,0,0,0.0
1238507870748166391,79,79,6.0
1238533278398374867,53,53,0.0
1238724380621296610,65,65,36.0
1238744170136593900,36,33,36.0
1238949399367464977,69,69,24.0
1238949487641826102,49,49,30.0
1238949505811904967,89,37,89.0
1240902102261861994,22,22,12.0
1240907389087561186,2,2,0.0
1241073818947566837,6,6,0.0
1241089095491325338,11,11,0.0
1241285636941190175,41,41,6.0
1241470878700755751,38,38,24.0
1238949579173891616,63,63,18.0
1238949593292603574,32,32,0.0
1239075154633998807,16,16,0.0
1239161290493617093,29,29,12.0
1239163475555358770,60,59,60.0
1239165143018334568,30,30,12.0
1239165783186837235,0,0,0.0
1239170788895555224,48,48,0.0
1247082873380050094,43,43,0.0
1247111384674319996,86,86,0.0
1241539695216902236,38,38,6.0
1241629765839746006,0,0,0.0
1247207074492505900,0,0,0.0
1247214693823909580,41,41,0.0
1247311417899103123,3,3,0.0
1247414956916920014,2,2,0.0
1247715348604700690,0,0,0.0
1247783381136542897,0,0,0.0
1247794900160665355,89,89,0.0
1247799629638270935,3,3,0.0
1247827401872114514,0,0,0.0
1247874544812501358,3,3,0.0
1241669919430658505,0,0,0.0
1241917958618743552,53,53,0.0
1241918143091745981,9,9,0.0
1241968742982202541,47,47,0.0
1242207256270289189,42,42,6.0
1247875422671960850,2,2,0.0
1247879235191137452,3,3,0.0
1247880100380638606,3,3,0.0
1247919738289121048,0,0,0.0
1247928234767699938,0,0,0.0
1247931213162783289,0,0,0.0
1247932278114122984,0,0,0.0
1247933073835931310,0,0,0.0
1247954361099430605,0,0,0.0
1248008952864566754,0,0,0.0
1242207711854330557,49,49,36.0
1242258674913144403,0,0,0.0
1242322845253173583,0,0,0.0
1242656828526993845,0,0,0.0
1242756633514883112,64,64,6.0
1242804070146614563,89,89,0.0
1242814148085548720,36,36,6.0
1242867963366537352,0,0,0.0
1242882784875044804,89,89,0.0
1242903460753382148,0,0,0.0
1248058698381297879,34,34,0.0
1248074994570962558,89,89,0.0
1248159401384477563,47,47,0.0
1248190326319487839,0,0,0.0
1248365350794545418,3,3,0.0
1248425634913103767,31,31,6.0
1248566167772196141,21,21,0.0
1248604991584264331,31,31,0.0
1248646776449745178,0,0,0.0
1248671291414510463,0,0,0.0
1242953196053247081,89,89,0.0
1248674042061607401,33,33,0.0
1248720851139420977,0,0,0.0
1249201891590319108,0,0,0.0
1249202254384207505,59,59,0.0
1249221352694050295,24,11,24.0
1249320025783707099,18,0,18.0
1249322572045047561,36,0,36.0
1249338724924728010,18,5,18.0
1249409662573500520,89,89,0.0
1249477930400947860,28,28,0.0
1242992636408069849,3,3,0.0
1243407948732318297,0,0,0.0
1243439250383188600,30,30,0.0
1243439296025850039,54,54,0.0
1243476091823121246,0,0,0.0
1243527377526506606,54,54,6.0
1243539702549842669,0,0,0.0
1243589400344031947,3,3,0.0
1243613478682097482,48,0,48.0
1243635476218013219,89,0,89.0
1243710155059615933,28,28,6.0
1249885048976163714,48,11,48.0
1249885103311069319,48,0,48.0
1249885166911603587,89,10,89.0
1249885175886103818,89,1,89.0
1249885477081983500,48,3,48.0
1249885513565135493,89,1,89.0
1249939338375173038,16,16,0.0
1249966230347873454,3,3,0.0
1249971905956990261,3,3,0.0
1249974916920533998,3,3,0.0
1249977185980752588,3,3,0.0
1250049815657627966,74,74,6.0
1243734903294281202,42,42,0.0
1244007458259952492,6,6,0.0
1244098550844777484,27,27,12.0
1244129048202280762,2,2,0.0
1244144325025062589,0,0,0.0
1244146202910757620,0,0,0.0
1244147773745269233,3,3,0.0
1244147868043244964,0,0,0.0
1244159815865781466,0,0,0.0
1244159884004281532,0,0,0.0
1244162205661898758,89,89,0.0
1244162477105434699,88,88,0.0
1244163083306831392,13,13,0.0
1244163261050221471,35,35,6.0
1244163327486284104,50,50,0.0
1244167203417941890,53,53,0.0
1244172360761770239,0,0,0.0
1250133397486432315,16,16,0.0
1250139580878125519,20,20,0.0
1250152795136898699,89,89,0.0
1250291976263903776,0,0,0.0
1250311553581512433,24,23,24.0
1250351804101372452,0,0,0.0
1250373698132875811,20,20,0.0
1250415588517175726,20,20,6.0
1250715534465316749,62,62,0.0
1250785543979843686,36,17,36.0
1244172937099805760,84,2,84.0
1244250404861933619,89,35,89.0
1244250558089359943,41,41,0.0
1244315762211523437,14,14,12.0
1244325659318422349,35,35,6.0
1244401509492552499,48,48,0.0
1244411990744785743,2,2,0.0
1244885664283966764,18,18,6.0
1244896024095954335,83,83,0.0
1244904829341716761,58,58,0.0
1244924585626295916,23,23,12.0
1244930737046076168,0,0,0.0
1250815585042492751,87,87,0.0
1250831859693051649,89,89,0.0
1250959938354495705,30,29,30.0
1251484612814010193,84,84,0.0
1251571606265058203,4,4,0.0
1252024900650856172,77,77,0.0
1252107172468902649,0,0,0.0
1252107560022918034,45,45,18.0
1252131792844223502,45,45,0.0
1252151005018387613,0,0,0.0
1252174863417428839,89,89,0.0
1244931205585338425,0,0,0.0
1244988330818654502,0,0,0.0
1245074983422827345,0,0,0.0
1245097254558133719,0,0,0.0
1245603696489176717,21,21,0.0
1245656021841386552,9,9,0.0
1252199797400381865,58,58,24.0
1252413066242522626,12,7,12.0
1252451165029445196,54,35,54.0
1252456264062692443,3,3,0.0
1252461149484283550,49,49,0.0
1252473971468254993,51,51,42.0
1252495926010594208,6,0,6.0
1252791714491907647,60,60,0.0
1252793398980156091,0,0,0.0
1252928881088321749,72,72,6.0
1253006232411378125,58,58,0.0
1245904390168923183,51,51,0.0
1246333806730901018,0,0,0.0
1246406452132437589,0,0,0.0
1246477580102196956,36,36,0.0
1246746701180152888,20,20,0.0
1258664088087992224,81,81,6.0
1258739292511720833,76,76,0.0
1258792412151502445,28,28,0.0
1258859657820234315,25,25,18.0
1258890081501266209,87,87,0.0
1258919640023695289,89,89,0.0
1253045441873124439,33,33,30.0
1253064537376878429,82,82,0.0
1253074284739739727,64,64,0.0
1253076398641184626,43,43,0.0
1253101652315725220,78,78,0.0
1253138154486113310,0,0,0.0
1253378851257541753,0,0,0.0
1253587843589977678,62,62,0.0
1253619776470486222,87,87,0.0
1253637197155495149,6,6,6.0
1258990448060451560,89,89,0.0
1258995260807014040,89,89,0.0
1259238929870324954,57,57,0.0
1259265744366657456,89,89,0.0
1259346787743465908,0,0,0.0
1259349297009465905,82,82,0.0
1259358644643820099,20,20,0.0
1259446139253642093,61,61,0.0
1253648416568413615,0,0,0.0
1253661560227470722,0,0,0.0
1253665075484578179,44,44,0.0
1253666603229513507,0,0,0.0
1253668739384037210,0,0,0.0
1253669986791564318,0,0,0.0
1253727555237366134,49,49,6.0
1253795479147635729,54,54,0.0
1253914461496904082,0,0,0.0
1254249393302749237,1,1,0.0
1254252187259766388,62,62,0.0
1259559725948985919,58,58,6.0
1259564174733473738,0,0,0.0
1259600739349138869,86,86,0.0
1259621317677057016,3,3,0.0
1259713131991061274,12,6,12.0
1259717237108392138,16,16,0.0
1259851855754285139,0,0,0.0
1260146803649599371,21,21,0.0
1260236683261653180,89,89,0.0
1260348460977553263,8,8,0.0
1260357463058911445,36,36,6.0
1254346667929650557,89,89,0.0
1254363600722938187,89,89,0.0
1254401172970301687,21,21,6.0
1254493991007166372,0,0,0.0
1254516556438125642,0,0,0.0
1254681143607226822,0,0,0.0
1254917685336216399,68,68,48.0
1255027777125791984,27,27,0.0
1255050913206140074,35,35,24.0
1255118246900436171,0,0,0.0
1255128131468529380,0,0,0.0
1260362557327702841,28,28,0.0
1260858320667905935,89,89,0.0
1260915037346535831,17,17,0.0
1261013353272775382,89,89,0.0
1255183631506767909,13,13,0.0
1255710872456259651,2,2,0.0
1255803889784021915,4,4,0.0
1255833962838353997,0,0,0.0
1255885186796158699,19,19,0.0
1256584718898593494,4,4,0.0
1256696774596202074,24,19,24.0
1256820994229299628,38,38,24.0
1256904874797003635,89,89,0.0
1257025240961774482,15,15,0.0
1257178258232634622,88,88,0.0
1261071280018778648,49,49,0.0
1261651974409238620,0,0,0.0
1261823101160881526,60,60,6.0
1257237404957183130,76,76,0.0
1257240094966294561,3,3,0.0
1257241136612819859,3,3,0.0
1257242176597657312,3,3,0.0
1257244380059919055,3,3,0.0
1257251953674571946,61,61,0.0
1257269011676256585,0,0,0.0
1257283103113705433,23,23,0.0
1257284372443566405,61,61,0.0
1257284449408618386,0,0,0.0
1261897966427843773,30,13,30.0
1261914911656674600,39,39,0.0
1262069500549467302,0,0,0.0
1262203902763910053,5,5,0.0
1262229944679607254,59,59,54.0
1262302936984245327,0,0,0.0
1262362961353389278,89,89,0.0
1262392606853447214,24,21,24.0
1262429443569707658,49,49,6.0
1262445412425588191,63,63,0.0
1262487468831421679,26,26,0.0
1257284538715339812,0,0,0.0
1257287972746351647,18,2,18.0
1257304036581998417,0,0,0.0
1257310008029974798,0,0,0.0
1257314695031419863,0,0,0.0
1257352297240273118,9,9,0.0
1257368325498450593,14,14,0.0
1257386613173444315,0,0,0.0
1257406350179524959,2,2,0.0
1257549776363369137,6,6,0.0
1262515913062269902,0,0,0.0
1262669558765649254,0,0,0.0
1262676232754957904,0,0,0.0
1262862334844299713,26,26,12.0
1262879523737843355,0,0,0.0
1263037188459959385,6,6,0.0
1263130277068338483,7,7,0.0
1263133103881221347,0,0,0.0
1257659081038880456,6,0,6.0
1257828763203524581,80,80,0.0
1257864039876614395,0,0,0.0
1257875127716268832,89,89,0.0
1257883200240879706,81,81,0.0
1257889081334810242,17,17,12.0
1257965787766429833,0,0,0.0
1257991437450284242,0,0,0.0
1257992680408068954,0,0,0.0
1257994489370208832,0,0,0.0
1257996235267745870,0,0,0.0
1263149353051460149,89,89,0.0
1263194938888022434,89,89,0.0
1263227181565675061,72,72,6.0
1263229055887420449,89,89,0.0
1263231449190626200,30,30,0.0
1263444991180968557,89,89,0.0
1263621622649556247,60,60,6.0
1263664664932631399,30,30,6.0
1263703137945370807,62,62,0.0
1263730288751841976,12,4,12.0
1263730288826126406,24,5,24.0
1263758349868059423,6,6,0.0
1258103879781081502,29,29,0.0
1258122909837293497,0,0,0.0
1258130810353429291,47,47,0.0
1258139686313458586,74,74,0.0
1258209939848337265,46,46,0.0
1258240058305695087,0,0,0.0
1258267990600001591,0,0,0.0
1258294347905673882,71,71,0.0
1258295273477036504,76,76,0.0
1258574977252189061,11,11,0.0
1258624899903340471,3,3,0.0
1263817435303552137,63,63,0.0
1263836565731458704,73,73,0.0
1263845056327420894,83,83,6.0
1266221816823918152,0,0,0.0
1266245822009648197,0,0,0.0
1266643445383332317,14,14,0.0
1266664600275277605,0,0,0.0
1266667267842633649,70,70,12.0
1266682491308851581,58,58,0.0
1266787305018735167,37,37,12.0
1266794251371041592,0,0,0.0
1266812732373818616,0,0,0.0
1266932951788985109,0,0,0.0
1263864982013283068,58,58,0.0
1263907024375050215,17,17,12.0
1263984426933497706,6,1,6.0
1264002589926448873,0,0,0.0
1264218955602311221,0,0,0.0
1264336109140021594,20,20,0.0
1264336522300213263,25,25,0.0
1264463097113457641,40,40,6.0
1266965813831199997,45,45,36.0
1267261047591892406,2,2,0.0
1267386030421794104,0,0,0.0
1267390765842861010,43,43,0.0
1267393506454063866,26,26,6.0
1267419739074836709,2,2,0.0
1267441997402319351,48,27,48.0
1267442159918193778,6,6,0.0
1267444961941371111,20,20,6.0
1267449405198185516,89,0,89.0
1267502386529187176,89,89,0.0
1264487349748909151,67,67,0.0
1264515289633071842,61,61,6.0
1264525343675868878,6,6,0.0
1264556878473593913,64,64,6.0
1264624602647804682,27,27,0.0
1265121669457252989,14,14,0.0
1267556868415501118,0,0,0.0
1267563615844456532,0,0,0.0
1267577346860140212,0,0,0.0
1267773974767348951,30,30,6.0
1268021034388489020,0,0,0.0
1268060771599136207,88,88,0.0
1268116616149913985,80,80,0.0
1268146645583849349,79,79,0.0
1268229579050977079,28,28,0.0
1268235814477942581,46,46,0.0
1265214142866615616,0,0,0.0
1266014815917634997,45,45,0.0
1266021655313886321,1,1,0.0
1266050526914264495,60,60,0.0
1266099614220985016,0,0,0.0
1273239150338408058,0,0,0.0
1268379012796078651,2,2,0.0
1268383579464213732,27,27,0.0
1268429745017861072,26,26,6.0
1268430318506004901,0,0,0.0
1268458604993664493,0,0,0.0
1268464235583305425,8,8,0.0
1268465861825875800,2,2,0.0
1268465957703624569,0,0,0.0
1268663742542578914,0,0,0.0
1268673634073031993,0,0,0.0
1268747298409857069,0,0,0.0
1268782012785428865,89,89,0.0
1273264444294675676,6,6,6.0
1273276578912529519,0,0,0.0
1273359886259634804,61,61,0.0
1273429017227572621,32,32,6.0
1273876665856413802,31,31,0.0
1273887750459953967,3,3,0.0
1273892061324035629,31,31,0.0
1273895402587027540,16,16,6.0
1273897940988961625,0,0,0.0
1273901684572144919,59,59,0.0
1273902018372064612,0,0,0.0
1273902320926333163,89,89,0.0
1273902714324988592,89,89,0.0
1273911756517735255,1,1,0.0
1273999441913457977,76,76,6.0
1268814871935282244,85,85,0.0
1268855545383944589,80,80,6.0
1268857796709953729,0,0,0.0
1268927362692556489,12,0,12.0
1268950356586183928,89,8,89.0
1268967871754513027,46,46,0.0
1268970552899584835,0,0,0.0
1268971029526152451,0,0,0.0
1269004912797968568,87,87,6.0
1269384646230679383,46,46,0.0
1269632299940546846,76,76,0.0
1274076570220792723,0,0,0.0
1274143776879009441,0,0,0.0
1274200907157913935,19,19,6.0
1274492556229322940,0,0,0.0
1274605231101485814,75,75,6.0
1274660031840113700,32,32,0.0
1274691077561855573,35,35,6.0
1274722590671904755,0,0,0.0
1274773188072371454,85,85,0.0
1274820999428562667,30,30,0.0
1274826163511555978,89,89,0.0
1274909412180886814,17,17,0.0
1270373232572829349,0,0,0.0
1270374216025896711,48,48,0.0
1270405869841506516,47,47,0.0
1270574959477241737,52,52,24.0
1270603216365109303,76,76,0.0
1270917903320485839,0,0,0.0
1271084693192776630,1,1,0.0
1271108885421186646,0,0,0.0
1271119734962673829,0,0,0.0
1271183066337962796,17,17,0.0
1271384104604188602,75,75,6.0
1274943629134607784,42,42,0.0
1275276318052624457,73,73,6.0
1275369932926785232,28,28,0.0
1275404590621392936,0,0,0.0
1275454671974610409,0,0,0.0
1275475475744269192,44,44,0.0
1275489843344572046,0,0,0.0
1275564905070237292,77,77,0.0
1275569928037006283,42,42,0.0
1271709679323290053,0,0,0.0
1271883024769596446,0,0,0.0
1272031813713037196,0,0,0.0
1272034614019315625,89,89,0.0
1272041384933906281,0,0,0.0
1272045884796246875,62,62,0.0
1272394631792431577,48,36,48.0
1272434694535964064,0,0,0.0
1272440362626897836,0,0,0.0
1272440364190175162,0,0,0.0
1276167665304314021,0,0,0.0
1276211315180548863,75,75,0.0
1276222246131959855,2,2,0.0
1276256657123457100,63,63,6.0
1276897674278796299,22,22,0.0
1277514540857908776,16,16,6.0
1277574482013322658,28,28,18.0
1277579374332627051,22,22,6.0
1277595699583112534,18,16,18.0
1277613014804999034,13,13,6.0
1277634170164164364,18,0,18.0
1277646948639349904,66,21,66.0
1277860842634805302,29,29,6.0
1277873605907772334,16,16,12.0
1278193226346803183,26,26,6.0
1278297719419174824,0,0,0.0
1278475838727257843,0,0,0.0
1272471144938598757,16,16,0.0
1272520998450886557,76,76,0.0
1272523137707415695,0,0,0.0
1272525324288177768,0,0,0.0
1272532389343933720,0,0,0.0
1272553847685302526,11,11,6.0
1272561496572653839,50,50,0.0
1272612020501066496,0,0,0.0
1273057132703639608,30,30,0.0
1273057459599805099,89,89,0.0
1273130357269006929,9,9,0.0
1278590472981134772,0,0,0.0
1278904415560190202,45,45,0.0
1278970081538305840,8,8,0.0
1278970092972845475,8,8,0.0
1278970132978023428,8,8,0.0
1278970143578030549,8,8,0.0
1279026320984012410,89,89,0.0
1279234564318920127,40,40,0.0
1279514114428942589,74,74,0.0
1279514923594862712,72,72,0.0
1279519143494010495,36,36,0.0
1279566973107195248,0,0,0.0
1279567318975314832,0,0,0.0
1279572005150250480,10,10,0.0
1279572331775151473,15,15,0.0
1279572603956432088,28,28,0.0
1280039155054913587,0,0,0.0
1280257243307498127,0,0,0.0
1280374394750477239,43,43,0.0
1280653458160564660,7,7,0.0
1280784833142464571,0,0,0.0
1281093134421029387,0,0,0.0
1281096465598617765,12,12,0.0
1281263542832791722,30,30,0.0
1281410200551469789,60,25,60.0
1281431427554747842,3,3,0.0
1281820673375045314,85,85,0.0
1279652376594658493,62,62,0.0
1279659842295891774,89,10,89.0
1279662145155502966,33,33,0.0
1279666081527148590,44,44,12.0
1279668704913671652,6,4,6.0
1279676140647985129,30,30,0.0
1279691717688251905,58,58,0.0
1279699245295400653,7,7,0.0
1282016228474687397,76,76,0.0
1282195238698316151,57,57,6.0
1282241919059204971,30,23,30.0
1282471756802376451,57,57,0.0
1282545954980077188,6,4,6.0
1282545955165350829,21,21,12.0
1282546479462535028,3,3,0.0
1282569577400814799,58,58,0.0
1282656672679723087,46,46,0.0
1282704567522101611,46,46,0.0
1279717291672022825,25,25,24.0
1279747786358341953,72,50,72.0
1279759802665836048,17,17,12.0
1279760233718399289,48,48,0.0
1279846130440111446,12,3,12.0
1279894814266093381,23,23,0.0
1280015420663996112,0,0,0.0
1288223732677733582,31,31,0.0
1282750052496655155,28,28,0.0
1282794995978969622,21,21,6.0
1282846683845296215,72,72,6.0
1283288496701391251,52,52,0.0
1283288978980733529,86,86,0.0
1283352602978328068,0,0,0.0
1283471496919072863,0,0,0.0
1283474297986632743,0,0,0.0
1283496810330563673,16,16,0.0
1288407043479912515,89,89,0.0
1288412762209251262,0,0,0.0
1288416366050416302,0,0,0.0
1288577662192155172,32,32,0.0
1288764333737353436,32,32,0.0
1289091754673176311,0,0,0.0
1283501553251837845,0,0,0.0
1283505503486436282,48,48,0.0
1283506218457392780,0,0,0.0
1283508781489380600,17,17,0.0
1283990392173732051,0,0,0.0
1284003032517870374,51,51,0.0
1284082088801058932,0,0,0.0
1284088122525984677,39,39,0.0
1284091919702963789,12,12,6.0
1284093467523634742,0,0,0.0
1289092106931616887,30,30,0.0
1289092454645037008,49,49,0.0
1289093096431602029,0,0,0.0
1289093627448198684,0,0,0.0
1289094324927322753,47,47,0.0
1289094659917078154,84,84,0.0
1289098804404621589,60,60,0.0
1289115633376306496,0,0,0.0
1289231744576245243,6,6,0.0
1289291705269129881,66,66,6.0
1289364238716530216,0,0,0.0
1289377257599144405,50,50,0.0
1289464795198464231,0,0,0.0
1289499175425676755,47,47,0.0
1289900598795323291,87,87,0.0
1289900853572333017,88,88,0.0
1289901188619086090,89,89,0.0
1289901494862642475,0,0,0.0
1289911415132474925,0,0,0.0
1289922974425687983,0,0,0.0
1284095106577481696,0,0,0.0
1284145570317315848,0,0,0.0
1284218136316352861,10,10,6.0
1284243113357022358,89,89,0.0
1284251494613331028,6,6,0.0
1284305290711173883,0,0,0.0
1284343037656878070,49,49,42.0
1284527126924891439,0,0,0.0
1284724376820989449,0,0,0.0
1284746007352463996,30,30,0.0
1284750620700927365,67,67,0.0
1284751162775341865,0,0,0.0
1289945114068321574,36,16,36.0
1289945228657778175,0,0,0.0
1284758582776262790,0,0,0.0
1284863603199231535,3,3,0.0
1284904964981044019,17,17,0.0
1284913460751502924,43,43,6.0
1285043507619395323,0,0,0.0
1285057395908288186,24,7,24.0
1285131670173788352,3,3,0.0
1285410521873706384,76,76,0.0
1285410920221186569,89,89,0.0
1285415065405371415,43,43,0.0
1289967817982388835,89,89,6.0
1290020957072695464,41,41,0.0
1290057302083185194,46,46,6.0
1290058989653954657,50,50,0.0
1290181244693303361,3,3,0.0
1290483407607835840,65,65,0.0
1290483805186562618,0,0,0.0
1290484171421571176,12,12,0.0
1290484977399958477,0,0,0.0
1290485761324301723,74,74,0.0
1290486157149814495,47,47,0.0
1290486543911857603,28,28,0.0
1290486953855587158,73,73,0.0
1290487391295933082,89,89,0.0
1290487837661408556,87,87,0.0
1290488256716908443,12,12,0.0
1285415424054691845,88,88,0.0
1285415763125619804,16,16,0.0
1285417546013881978,0,0,0.0
1285418221161460244,0,0,0.0
