listing_id,occ_10,days_10,occ_11,days_11,occ_12,days_12,y_occupied_q4,days_observed
1213312688643568568,7,30,8,29,8,22,23,81
1213364464605802277,23,30,29,29,27,27,79,86
1213384935138284062,31,31,29,29,28,28,88,88
1213425687995363001,23,31,0,29,28,28,51,88
1213610526930326115,20,30,28,29,27,28,75,87
1213627489640171136,2,30,3,29,3,28,8,87
1213688904422343086,13,30,16,29,12,27,41,86
1213689725021251921,19,30,21,29,16,27,56,86
1213689867762090159,5,30,16,29,17,27,38,86
1213689943023433475,6,30,11,29,13,27,30,86
1213722628230527276,1,30,1,29,1,27,3,86
1213757375894958330,30,30,29,29,28,28,87,87
1213762639596599602,22,30,24,29,26,28,72,87
1213830900403046409,25,30,17,29,23,28,65,87
1213866285243857575,16,30,6,29,10,27,32,86
1213869313778119278,12,30,24,28,15,27,51,85
1213918539223846664,27,30,25,29,28,28,80,87
1213938382576828150,23,30,22,29,24,27,69,86
1213993998633059525,30,30,29,29,28,28,87,87
1214007448847086508,30,30,29,29,27,27,86,86
1214181323231993112,9,30,17,29,14,28,40,87
1214351541513386808,29,30,25,29,26,27,80,86
1214466941250847143,28,30,27,29,17,27,72,86
1214471070419041932,30,30,29,29,27,27,86,86
1214478155363843346,30,30,29,29,27,27,86,86
1214478558280402548,30,30,29,29,27,27,86,86
1214478928294155994,30,30,29,29,27,27,86,86
1214479406267736723,30,30,28,29,27,27,85,86
1214480664229985253,30,30,29,29,27,27,86,86
1214486311067293119,30,30,29,29,27,27,86,86
1214486987250117811,30,30,29,29,27,27,86,86
1214487278089765906,30,30,29,29,27,27,86,86
1214532369615046777,10,31,0,29,7,28,17,88
1214597720283848285,30,30,29,29,12,27,71,86
1214609022039143562,30,30,28,29,8,27,66,86
1214636499668232791,1,30,1,29,0,27,2,86
1214703376004678973,3,31,13,29,9,28,25,88
1214733721737055618,30,30,29,29,28,28,87,87
1215125404349939405,4,30,29,29,1,27,34,86
1215192926699068019,29,30,3,29,2,27,34,86
1215224488371019100,30,30,29,29,28,28,87,87
1215254451189283944,30,30,29,29,27,27,86,86
1215284534623966283,31,31,29,29,14,28,74,88
1215301178875232166,30,30,29,29,27,27,86,86
1215312162394729155,30,30,29,29,27,27,86,86
1215457493984728693,3,30,3,29,3,28,9,87
1215828458765595564,0,30,0,29,0,27,0,86
1215883954729701156,30,30,29,29,21,27,80,86
1215930899551057941,1,30,1,29,1,28,3,87
1216035212519458837,3,30,3,29,2,27,8,86
1216186927652289717,30,30,29,29,27,27,86,86
1216441085886573375,0,30,29,29,14,28,43,87
1216557850438762479,6,30,7,29,7,28,20,87
1216589648560398579,12,30,16,29,0,0,28,59
1216589694179074357,12,30,17,29,0,0,29,59
1216590799837992383,20,30,16,29,0,0,36,59
1216590837884600772,20,30,16,29,0,0,36,59
1216638378553440827,0,30,1,29,28,28,29,87
1216800334136638204,0,30,0,29,0,27,0,86
1216854624177570316,27,30,24,29,24,27,75,86
1216871952367896427,23,30,5,29,20,28,48,87
1216903455474154558,15,30,29,29,28,28,72,87
1217265622240705335,0,31,0,29,0,28,0,88
1217279784872684048,30,30,28,29,27,27,85,86
1217325913584495563,30,30,1,29,21,27,52,86
1217369903000424628,30,30,29,29,28,28,87,87
1217377258149578928,30,30,28,29,0,27,58,86
1217386314089542044,30,30,29,29,27,27,86,86
1217394271595088216,23,30,28,29,0,27,51,86
1217429430116095120,28,30,29,29,27,27,84,86
1217437532742323475,30,30,29,29,27,27,86,86
1217607135753821266,30,31,0,29,25,28,55,88
1217657027463550966,0,30,0,29,0,28,0,87
1217677941637752924,0,30,0,29,0,28,0,87
1217745573483593183,30,30,29,29,27,28,86,87
1217932701715838628,30,30,29,29,9,27,68,86
1217938964570924766,30,30,29,29,16,27,75,86
1218036824082270852,14,30,17,29,0,0,31,59
1218036870155600991,14,30,17,29,0,0,31,59
1218109174586796300,30,30,29,29,27,27,86,86
1218127598324156328,17,30,15,29,23,27,55,86
1218133204010939684,5,31,0,29,10,28,15,88
1218149139595159967,30,30,29,29,27,27,86,86
1218224753396813374,30,30,16,29,8,27,54,86
1218439205588842717,25,30,19,29,24,28,68,87
1218692786582615835,30,30,29,29,28,28,87,87
1218791045034994904,18,30,21,29,0,27,39,86
1218791392477263589,30,30,23,29,26,27,79,86
1218795036729289748,4,30,29,29,0,27,33,86
1218841378662582872,30,30,29,29,16,28,75,87
1218845399095529002,30,30,29,29,21,27,80,86
1218891471303123283,0,30,7,29,7,21,14,80
1218986470947678882,2,30,2,29,2,28,6,87
1219016339909757511,27,30,29,29,20,27,76,86
1219100207830329728,28,30,24,29,24,27,76,86
1219216760016753934,29,30,18,29,27,27,74,86
1219585714107198771,0,30,0,29,1,28,1,87
1219603028752164840,30,30,29,29,15,27,74,86
1219610547001943684,30,30,29,29,27,27,86,86
1219610634967902800,27,30,25,29,24,27,76,86
1219625120232103133,16,30,9,29,11,27,36,86
1219646524673933372,30,30,6,29,0,27,36,86
1219756010828425878,30,30,29,29,27,27,86,86
1219761487691460780,21,31,15,29,17,28,53,88
1220824017812826327,18,30,17,29,27,27,62,86
1221005306336413485,31,31,29,29,27,27,87,87
1221075409723204646,31,31,29,29,10,28,70,88
1221111591131392265,0,30,29,29,0,28,29,87
1221117399927746294,14,30,13,29,16,27,43,86
1221121511065735881,22,30,13,29,12,27,47,86
1221699855812557434,12,31,1,29,19,28,32,88
1221732669615197799,30,30,29,29,28,28,87,87
1221844217141658479,18,30,4,24,13,28,35,82
1221964478279754685,18,30,29,29,27,27,74,86
1222086729226668669,30,30,29,29,7,28,66,87
1222409533615093591,30,30,29,29,12,27,71,86
1222473226143955232,15,31,4,29,21,28,40,88
1222591481786116267,2,30,3,29,0,0,5,59
1222649687906738325,2,30,3,29,3,28,8,87
1222662611695705618,0,30,0,29,6,27,6,86
1223011626105182643,1,30,2,29,10,27,13,86
1223024152555864272,30,30,29,29,27,27,86,86
1223036077341645395,29,30,0,29,9,27,38,86
1223189346800417421,0,30,0,29,0,28,0,87
1223195720648219047,30,30,28,29,0,28,58,87
1223219340695988918,30,30,28,29,0,27,58,86
1223221380208595577,30,30,29,29,15,28,74,87
1223222988707279431,30,30,28,29,0,28,58,87
1223224171657956620,0,30,0,29,0,28,0,87
1223331420169049662,30,30,29,29,0,0,59,59
1223346598311208330,30,30,29,29,27,27,86,86
1223347524137350500,30,30,29,29,27,27,86,86
1223348108167163014,30,30,29,29,28,28,87,87
1223348110257827863,30,30,29,29,27,27,86,86
1223355274982359953,30,30,29,29,28,28,87,87
1223359571102589369,30,30,29,29,28,28,87,87
1223535327602999644,23,30,18,29,21,27,62,86
1223778708547663301,28,30,8,29,22,28,58,87
1223798370173976399,3,31,2,29,3,28,8,88
1223908931949225892,0,30,0,29,0,28,0,87
1224070827522419491,21,30,20,29,22,27,63,86
1224072616282673348,10,30,10,29,14,27,34,86
1224073554655958276,6,30,3,29,13,27,22,86
1224074648512628836,16,30,8,29,21,27,45,86
1224075612952225334,17,30,17,29,25,27,59,86
1224076540419059623,24,30,20,29,25,27,69,86
1224077366954401078,6,30,7,29,12,27,25,86
1224079069637556316,24,30,26,29,24,27,74,86
1224080184492952160,24,30,18,29,20,27,62,86
1224117475056038174,31,31,29,29,28,28,88,88
1224383436224814398,25,31,5,29,28,28,58,88
1224416899415264230,13,30,13,29,28,28,54,87
1224533388889998767,30,30,29,29,27,27,86,86
1224701359485705064,2,31,1,29,2,27,5,87
1224926078602284406,2,30,29,29,4,27,35,86
1224933353394487480,30,30,10,29,1,27,41,86
1225482382890787487,7,30,9,29,7,27,23,86
1225491538755543141,30,30,29,29,27,27,86,86
1225745926945677821,0,30,0,29,0,27,0,86
1226035407815319014,30,30,29,29,27,27,86,86
1226083765946770554,30,30,29,29,0,0,59,59
1226237301132622479,23,31,20,29,28,28,71,88
1226300509152734855,30,30,29,29,28,28,87,87
1226416679716855888,25,31,24,29,25,28,74,88
1226755115355469374,30,30,29,29,27,27,86,86
1226759364639190356,5,30,2,29,16,27,23,86
1226759499890819869,5,30,2,29,16,27,23,86
1226759636436736143,5,30,2,29,16,27,23,86
1226759753772948489,5,30,2,29,16,27,23,86
1226762740359020857,30,30,29,29,27,27,86,86
1226780451927503437,26,30,25,29,26,27,77,86
1226785506608965761,30,30,29,29,5,27,64,86
1226793157066719945,25,30,29,29,1,27,55,86
1226804576164978828,29,30,21,29,0,28,50,87
1226812479353670317,26,30,25,29,26,27,77,86
1226819691395177235,31,31,0,29,0,27,31,87
1226822606875887766,30,30,29,29,27,27,86,86
1226899584080273038,27,31,22,29,21,28,70,88
1226906785020333029,29,30,29,29,10,27,68,86
1226985080764794321,30,30,29,29,27,27,86,86
1227011006426506312,0,30,0,29,0,27,0,86
1227311058043740187,1,30,2,29,2,28,5,87
1227420009397765852,0,30,0,29,0,22,0,81
1227420009454632466,25,30,0,29,0,22,25,81
1227420261419374585,6,30,0,29,0,0,6,59
1227524153620436301,23,30,11,29,23,28,57,87
1227616751915023600,0,30,2,29,5,27,7,86
1227638698091115238,3,30,1,29,1,28,5,87
1227818000807916145,30,30,29,29,16,28,75,87
1228208636927429868,19,30,17,29,18,22,54,81
1228208733106915413,19,30,17,29,18,22,54,81
1228208840794867363,24,30,21,29,19,22,64,81
1228208873942226530,24,30,21,29,19,22,64,81
1228209041418823286,11,30,15,29,16,22,42,81
1228209227100908495,16,30,15,29,16,22,47,81
1228209499513589730,19,30,18,29,17,22,54,81
1228209537665417176,19,30,18,29,17,22,54,81
1228209656943203149,8,30,5,29,8,22,21,81
1228209782947268423,8,30,5,29,8,22,21,81
1228219156600528452,16,31,13,29,9,28,38,88
1228309171007142496,30,30,29,29,27,27,86,86
1228345176676845327,4,30,1,29,0,27,5,86
1228359645034743662,0,30,29,29,7,27,36,86
1228387905844655577,30,30,29,29,27,27,86,86
1228390239546247111,30,30,29,29,27,27,86,86
1228392048049556568,30,30,29,29,27,27,86,86
1228535553011702685,31,31,29,29,0,0,60,60
1228565276593542354,27,30,21,29,0,0,48,59
1228568404001669036,30,30,27,29,27,27,84,86
1228572518384548374,27,30,24,29,0,0,51,59
1228576821149395610,26,30,13,29,15,28,54,87
1228964974938045346,30,30,13,29,1,27,44,86
1228989876364419183,0,30,17,29,0,28,17,87
1229023902731509556,28,30,16,29,19,27,63,86
1229047776128463972,30,30,29,29,27,27,86,86
1229122606216414088,0,30,0,29,0,28,0,87
1229182096342551645,7,31,2,29,6,28,15,88
1229523606564646669,28,30,0,0,0,0,28,30
1229657495609120588,30,30,29,29,27,27,86,86
1229669742898309870,30,30,29,29,27,27,86,86
1229670048587573999,30,30,29,29,27,27,86,86
1229674257539127541,30,30,29,29,27,27,86,86
1229818318710358962,30,30,10,29,6,27,46,86
1229818908920654651,0,30,1,29,3,28,4,87
1229887426591375584,30,30,29,29,1,26,60,85
1230013531084210418,26,30,26,29,24,28,76,87
1230157735855856971,0,30,0,29,0,27,0,86
1230393548626498362,13,30,8,29,16,28,37,87
1230413477536936223,11,31,6,29,11,28,28,88
1230433383851013524,18,31,19,29,28,28,65,88
1230456467253112427,20,31,20,29,20,28,60,88
1230464737360638283,3,30,21,29,2,27,26,86
1230594086080778065,17,30,20,29,4,28,41,87
1230687238569474464,29,30,0,29,0,28,29,87
1230779489579019010,1,30,1,29,1,28,3,87
1230800439159310475,0,30,0,29,0,27,0,86
1231144645173836006,30,30,29,29,28,28,87,87
1231278871716422945,30,30,29,29,19,28,78,87
1231905038370055370,24,31,29,29,25,28,78,88
1231928660362309154,3,30,3,29,23,27,29,86
1231957944915161552,0,30,0,29,0,28,0,87
1232143141342015494,16,30,14,29,15,28,45,87
1232165228974075906,16,30,13,29,20,28,49,87
1232501562663810691,30,30,28,29,10,27,68,86
1232521814491370029,30,30,23,29,27,27,80,86
1232581865724727224,20,30,28,29,28,28,76,87
1232599503843799747,30,30,29,29,28,28,87,87
1232732872159054205,0,31,0,29,0,26,0,86
1232815754802641772,27,30,7,29,6,27,40,86
1232821948424238577,31,31,29,29,28,28,88,88
1232863059744383368,22,30,23,29,27,27,72,86
1232950687599154027,30,30,29,29,12,27,71,86
1233214287379071861,14,30,7,29,15,28,36,87
1233279651224739877,30,30,29,29,27,27,86,86
1233285444686045787,30,30,29,29,27,27,86,86
1233291236181154722,25,30,7,29,2,28,34,87
1233309290292582813,2,30,3,29,3,28,8,87
1233319156706823895,30,30,6,29,4,28,40,87
1233319874863533924,0,30,0,29,0,27,0,86
1233326596009922628,30,30,29,29,7,28,66,87
1233328623909953623,30,30,2,29,2,28,34,87
1233332599257101768,30,30,29,29,28,28,87,87
1233340604762036378,30,30,26,29,28,28,84,87
1233462337347072021,29,30,27,29,27,27,83,86
1233550549684575733,2,30,2,29,2,28,6,87
1233585573686363899,29,30,29,29,18,28,76,87
1233741840559332037,26,30,14,29,24,28,64,87
1234061754979115773,30,30,29,29,27,27,86,86
1234105027643190339,16,30,29,29,27,27,72,86
1234123060353875436,1,30,0,0,0,0,1,30
1234209733802234379,23,30,29,29,27,27,79,86
1234307947495685618,29,30,3,29,19,27,51,86
1234329085499860302,30,31,27,29,27,28,84,88
1234343699153118755,8,30,2,29,6,28,16,87
1234370192919720687,30,30,29,29,27,27,86,86
1234371026530565179,1,30,1,29,1,28,3,87
1234694640935764120,0,30,0,29,0,28,0,87
1234762276793313957,27,30,12,29,19,28,58,87
1234871801934577004,12,30,3,29,0,0,15,59
1234877711816338777,12,30,3,29,0,0,15,59
1234888929469835175,25,31,1,29,6,28,32,88
1235717649151249045,0,30,0,29,0,28,0,87
1235897091256136630,0,30,6,29,5,27,11,86
1236158450250691279,0,30,0,29,0,27,0,86
1236186462408809498,2,30,2,29,2,28,6,87
1236476356945693101,23,30,0,29,0,27,23,86
1236537387132575664,6,30,16,29,14,27,36,86
1236537551602845393,7,30,11,29,19,27,37,86
1236543137465968084,3,31,3,29,28,28,34,88
1237037613580430646,0,30,0,29,0,28,0,87
1237094641902152706,29,30,15,29,15,27,59,86
1237138206798698945,17,30,29,29,28,28,74,87
1237259153014799084,31,31,29,29,28,28,88,88
1237716908582199687,20,30,4,29,0,21,24,80
1237716908695660523,16,30,4,29,0,21,20,80
1237717005881741151,14,30,4,29,1,22,19,81
1237717011284041812,15,30,4,29,0,21,19,80
1237717109706768815,14,30,4,29,0,21,18,80
1237717109925539462,14,30,4,29,0,21,18,80
1237794099370330947,27,30,20,29,23,27,70,86
1237893377105897865,0,30,0,29,0,27,0,86
1237994099610950743,18,30,14,29,18,28,50,87
1238331353606952943,6,30,8,29,6,28,20,87
1238331693437400297,9,30,9,29,9,27,27,86
1238460317945560829,30,30,7,29,27,27,64,86
1238507870748166391,1,30,14,29,0,27,15,86
1238533278398374867,30,30,29,29,28,28,87,87
1238545750632884261,24,30,0,29,21,28,45,87
1238724380621296610,17,30,18,29,25,28,60,87
1238744170136593900,19,30,17,29,21,28,57,87
1239075154633998807,0,30,0,29,0,27,0,86
1239161290493617093,17,30,16,29,18,27,51,86
1239163475555358770,20,30,9,29,22,27,51,86
1239165143018334568,29,30,23,29,24,27,76,86
1239165783186837235,30,30,29,29,27,27,86,86
1239170788895555224,2,30,28,29,13,28,43,87
1239344245537554608,30,30,29,29,28,28,87,87
1239370492697136449,0,31,0,29,0,27,0,87
1239374670682339156,30,30,22,29,20,27,72,86
1239425515849164865,30,30,29,29,28,28,87,87
1240030221837718699,0,30,0,29,0,28,0,87
1240040994864113191,30,30,7,29,1,28,38,87
1240067700548682182,4,30,12,29,22,27,38,86
1240356331100402597,30,30,29,29,28,28,87,87
1240781192769856007,21,30,11,29,19,27,51,86
1240902102261861994,16,31,10,29,16,28,42,88
1240907389087561186,11,31,7,29,12,28,30,88
1241073818947566837,14,31,11,29,20,28,45,88
1241089095491325338,21,31,18,29,24,28,63,88
1241258879158850539,0,30,0,0,0,0,0,30
1241285636941190175,0,30,0,29,1,28,1,87
1241470878700755751,28,30,13,29,22,28,63,87
1241539695216902236,30,30,29,29,18,28,77,87
1241629765839746006,0,31,0,29,0,28,0,88
1241669919430658505,0,30,0,29,0,27,0,86
1241917853326744032,4,30,2,29,12,27,18,86
1241917958618743552,16,30,11,29,18,27,45,86
1241918143091745981,2,30,1,29,2,27,5,86
1241968742982202541,30,30,1,29,27,27,58,86
1242146751327113379,30,30,0,0,0,0,30,30
1242207256270289189,27,30,24,29,26,27,77,86
1242207711854330557,30,30,21,29,26,27,77,86
1242258674913144403,3,31,29,29,0,28,32,88
1242322845253173583,0,30,0,29,0,28,0,87
1242656828526993845,30,30,29,29,27,27,86,86
1242756633514883112,30,30,29,29,25,27,84,86
1242804070146614563,30,30,29,29,28,28,87,87
1242814148085548720,30,30,29,29,10,28,69,87
1242867963366537352,0,30,15,29,0,28,15,87
1242882784875044804,0,30,15,29,0,28,15,87
1242898939814869156,29,30,24,29,0,0,53,59
1242903460753382148,0,30,0,29,0,28,0,87
1242953196053247081,30,30,29,29,27,27,86,86
1242992636408069849,30,30,5,29,28,28,63,87
1243407948732318297,29,30,28,29,27,27,84,86
1243439250383188600,27,30,8,29,12,28,47,87
1243439296025850039,27,30,29,29,16,28,72,87
1243476091823121246,0,30,0,29,0,27,0,86
1243527377526506606,24,30,29,29,24,27,77,86
1243539702549842669,12,30,0,29,0,27,12,86
1243589400344031947,12,31,20,29,20,28,52,88
1243613478682097482,21,30,21,29,18,27,60,86
1243635476218013219,21,30,21,29,19,27,61,86
1243734903294281202,30,30,29,29,28,28,87,87
1243997709406510035,29,30,0,0,0,0,29,30
1244007458259952492,2,31,2,29,2,28,6,88
1244025171453617668,0,30,0,0,0,0,0,30
1244077967367254733,0,30,0,0,0,0,0,30
1244098550844777484,16,31,4,29,16,28,36,88
1244129048202280762,29,30,29,29,7,28,65,87
1244144325025062589,0,30,15,29,0,28,15,87
1244146202910757620,0,30,0,29,0,28,0,87
1244147773745269233,1,30,1,29,1,28,3,87
1244147868043244964,0,30,15,29,0,28,15,87
1244159815865781466,30,30,29,29,27,27,86,86
1244159884004281532,30,30,29,29,27,27,86,86
1244162205661898758,30,30,28,29,27,27,85,86
1244162477105434699,30,30,29,29,26,27,85,86
1244163083306831392,29,30,3,29,27,27,59,86
1244163261050221471,30,30,29,29,28,28,87,87
1244163327486284104,18,30,0,29,8,27,26,86
1244167203417941890,30,30,28,29,27,27,85,86
1244172360761770239,14,30,29,29,27,27,70,86
1244172937099805760,1,30,0,29,6,27,7,86
1244250404861933619,30,30,29,29,27,27,86,86
1244250558089359943,30,30,29,29,27,27,86,86
1244315762211523437,24,30,17,29,15,27,56,86
1244325659318422349,29,30,17,29,21,27,67,86
1244401509492552499,28,30,4,29,0,27,32,86
1244411990744785743,1,30,2,29,2,28,5,87
1244532200052395431,1,30,0,0,0,0,1,30
1244885664283966764,30,30,24,29,27,27,81,86
1244896024095954335,30,30,29,29,15,27,74,86
1244904829341716761,30,30,29,29,27,27,86,86
1244924585626295916,30,30,29,29,15,27,74,86
1244931205585338425,29,30,0,29,0,27,29,86
1244988330818654502,0,30,0,29,0,27,0,86
1245074983422827345,0,31,0,29,0,28,0,88
1245603696489176717,30,30,29,29,28,28,87,87
1245656021841386552,31,31,29,29,26,28,86,88
1245904390168923183,30,30,29,29,27,27,86,86
1246333806730901018,0,30,0,29,0,27,0,86
1246406452132437589,30,30,29,29,27,27,86,86
1246477580102196956,30,30,29,29,18,28,77,87
1246746701180152888,6,30,7,29,6,27,19,86
1247103719316451395,0,30,0,29,0,0,0,59
1247103913920865493,0,30,0,29,0,0,0,59
1247111384674319996,31,31,16,29,20,28,67,88
1247115723682800959,30,30,5,29,27,27,62,86
1247207074492505900,18,30,29,29,0,27,47,86
1247214693823909580,28,30,29,29,0,28,57,87
1247311417899103123,1,30,0,29,1,28,2,87
1247414956916920014,24,30,24,29,0,27,48,86
1247715348604700690,30,30,29,29,28,28,87,87
1247783381136542897,1,30,29,29,25,28,55,87
1247794900160665355,31,31,29,29,27,27,87,87
1247799629638270935,1,30,1,29,0,27,2,86
1247827401872114514,0,30,0,29,0,28,0,87
1247874544812501358,1,30,27,29,27,28,55,87
1247875422671960850,30,30,29,29,28,28,87,87
1247879235191137452,25,30,29,29,27,28,81,87
1247880100380638606,1,30,15,29,1,28,17,87
1247919738289121048,30,30,29,29,27,27,86,86
1247928234767699938,30,30,29,29,27,27,86,86
1247931213162783289,30,30,29,29,27,27,86,86
1247932278114122984,30,30,29,29,27,27,86,86
1247933073835931310,30,30,29,29,27,27,86,86
1247954361099430605,0,30,0,29,0,27,0,86
1248008952864566754,30,30,29,29,27,27,86,86
1248058698381297879,23,31,0,29,23,28,46,88
1248074994570962558,31,31,29,29,27,27,87,87
1248159401384477563,30,30,29,29,0,28,59,87
1248190326319487839,30,30,29,29,0,28,59,87
1248365350794545418,30,30,29,29,28,28,87,87
1248425634913103767,30,30,21,29,0,27,51,86
1248566167772196141,18,30,14,29,17,27,49,86
1248604991584264331,26,30,22,29,26,28,74,87
1248671291414510463,31,31,0,29,8,28,39,88
1248674042061607401,27,30,13,29,27,27,67,86
1248720851139420977,0,30,0,29,0,27,0,86
1249201891590319108,30,30,29,29,27,27,86,86
1249202254384207505,30,30,29,29,15,27,74,86
1249221352694050295,26,30,22,29,21,28,69,87
1249320025783707099,2,30,2,29,5,27,9,86
1249322572045047561,0,30,0,29,2,27,2,86
1249338724924728010,18,30,6,29,19,27,43,86
1249409662573500520,30,30,29,29,17,27,76,86
1249477930400947860,30,30,29,29,28,28,87,87
1249885048976163714,2,30,2,29,1,21,5,80
1249885049706336138,4,30,2,29,0,0,6,59
1249885103311069319,0,30,0,29,0,21,0,80
1249885166911603587,3,30,2,29,1,21,6,80
1249885175886103818,0,30,0,29,0,21,0,80
1249885477081983500,1,30,0,29,0,22,1,81
1249885513565135493,0,30,0,29,0,21,0,80
1249939338375173038,30,30,29,29,27,27,86,86
1249966230347873454,30,30,1,29,1,28,32,87
1249971905956990261,30,30,1,29,1,28,32,87
1249974916920533998,30,30,1,29,1,28,32,87
1249977185980752588,30,30,1,29,1,28,32,87
1250049815657627966,27,30,29,29,0,27,56,86
1250133397486432315,13,30,19,29,26,27,58,86
1250139580878125519,7,30,7,29,7,27,21,86
1250152795136898699,25,30,19,29,27,27,71,86
1250291976263903776,0,31,0,29,0,28,0,88
1250351804101372452,30,30,29,29,28,28,87,87
1250415588517175726,7,30,6,29,17,27,30,86
1250715534465316749,30,30,29,29,22,28,81,87
1250785543979843686,23,30,7,29,24,28,54,87
1250815585042492751,31,31,29,29,28,28,88,88
1250831859693051649,2,30,29,29,27,27,58,86
1250872395822100404,26,30,0,0,21,27,47,57
1250959938354495705,26,30,5,29,22,28,53,87
1251484612814010193,30,30,29,29,28,28,87,87
1252024900650856172,30,30,20,29,0,27,50,86
1252107172468902649,0,30,0,29,0,27,0,86
1252107560022918034,28,30,17,29,23,27,68,86
1252131792844223502,30,30,29,29,27,27,86,86
1252151005018387613,0,30,0,29,0,27,0,86
1252174863417428839,4,31,4,29,28,28,36,88
1252199797400381865,23,30,15,29,21,27,59,86
1252209961246992450,30,30,29,29,9,28,68,87
1252259154925420650,3,30,4,29,0,0,7,59
1252259291896453030,30,30,3,29,0,0,33,59
1252259311602955441,30,30,8,29,0,0,38,59
1252413066242522626,12,31,5,29,6,28,23,88
1252451165029445196,25,30,21,29,26,27,72,86
1252456264062692443,3,30,1,29,1,27,5,86
1252461149484283550,17,30,17,29,2,28,36,87
1252473971468254993,27,30,17,29,27,28,71,87
1252495926010594208,30,30,29,29,3,28,62,87
1252791714491907647,10,31,29,29,28,28,67,88
1252839629281667582,0,30,0,29,0,0,0,59
1252843556740000464,0,30,0,29,0,0,0,59
1252843728153387692,0,30,0,29,0,0,0,59
1252845138049056650,0,30,0,29,0,0,0,59
1252845557275195279,0,30,0,29,0,0,0,59
1252846561929748602,0,30,0,29,0,0,0,59
1252928881088321749,30,30,29,29,7,28,66,87
1253006232411378125,30,30,29,29,27,27,86,86
1253045441873124439,30,30,11,29,24,28,65,87
1253064537376878429,29,30,24,29,5,27,58,86
1253074284739739727,30,30,28,29,27,27,85,86
1253076398641184626,30,30,29,29,0,27,59,86
1253101652315725220,29,30,29,29,27,27,85,86
1253138154486113310,30,30,29,29,28,28,87,87
1253378851257541753,0,31,0,29,0,27,0,87
1253587843589977678,1,30,5,29,27,27,33,86
1253619776470486222,18,30,17,29,15,27,50,86
1253637197155495149,13,31,25,29,28,28,66,88
1253661560227470722,12,30,0,29,0,27,12,86
1253665075484578179,12,30,0,29,0,27,12,86
1253666603229513507,12,30,0,29,0,27,12,86
1253668739384037210,12,30,0,29,12,28,24,87
1253669986791564318,12,30,0,29,0,27,12,86
1253727555237366134,30,30,29,29,26,27,85,86
1253795479147635729,22,30,24,29,26,27,72,86
1253914461496904082,0,30,0,29,0,28,0,87
1254249393302749237,1,30,1,29,1,27,3,86
1254252187259766388,28,30,24,29,9,27,61,86
1254346667929650557,0,30,29,29,27,27,56,86
1254363600722938187,21,30,29,29,28,28,78,87
1254401172970301687,21,30,29,29,27,27,77,86
1254481492952377602,8,30,16,29,0,0,24,59
1254493991007166372,30,30,29,29,28,28,87,87
1254516556438125642,30,30,29,29,15,27,74,86
1254681143607226822,26,30,28,29,27,27,81,86
1254917685336216399,28,30,19,29,23,27,70,86
1255004447234170344,29,30,29,29,24,27,82,86
1255027777125791984,0,30,29,29,20,27,49,86
1255050913206140074,27,30,26,29,19,27,72,86
1255118246900436171,30,30,29,29,0,28,59,87
1255128131468529380,0,30,0,29,0,28,0,87
1255183631506767909,1,31,0,29,1,28,2,88
1255705389433807344,30,30,0,0,0,0,30,30
1255710872456259651,30,30,29,29,10,27,69,86
1255803889784021915,30,30,29,29,12,27,71,86
1255885186796158699,30,30,29,29,27,27,86,86
1256584718898593494,21,31,6,29,22,28,49,88
1256696774596202074,23,30,22,29,18,27,63,86
1256820994229299628,17,30,15,29,17,27,49,86
1256904874797003635,30,30,29,29,15,27,74,86
1257025240961774482,0,30,29,29,26,28,55,87
1257099832641353053,15,30,0,0,0,0,15,30
1257178258232634622,30,30,29,29,6,27,65,86
1257237404957183130,3,30,0,29,0,27,3,86
1257240094966294561,3,30,9,29,0,27,12,86
1257241136612819859,3,30,9,29,0,27,12,86
1257242176597657312,3,30,9,29,0,27,12,86
1257244380059919055,3,30,9,29,0,27,12,86
1257251953674571946,30,30,29,29,6,22,65,81
1257269011676256585,30,30,4,29,0,28,34,87
1257283103113705433,27,30,14,29,17,27,58,86
1257284372443566405,30,30,29,29,6,22,65,81
1257284449408618386,30,30,29,29,22,22,81,81
1257284538715339812,30,30,29,29,22,22,81,81
1257287972746351647,5,30,7,29,11,27,23,86
1257304036581998417,30,30,29,29,27,27,86,86
1257310008029974798,30,30,29,29,17,27,76,86
1257352297240273118,3,30,3,29,3,28,9,87
1257368325498450593,30,30,29,29,18,27,77,86
1257386613173444315,30,30,29,29,27,27,86,86
1257549776363369137,30,30,2,29,15,28,47,87
1257659081038880456,28,31,0,0,11,28,39,59
1257828763203524581,28,30,28,29,27,27,83,86
1257864039876614395,0,30,0,29,0,27,0,86
1257875127716268832,30,30,10,29,27,27,67,86
1257883200240879706,30,30,29,29,26,27,85,86
1257889081334810242,31,31,25,29,9,28,65,88
1257965787766429833,26,30,29,29,27,27,82,86
1257991437450284242,16,30,0,29,0,28,16,87
1257992680408068954,0,30,15,29,0,28,15,87
1257994489370208832,16,30,0,29,0,27,16,86
1257996235267745870,11,30,0,29,14,27,25,86
1258103879781081502,31,31,29,29,28,28,88,88
1258122909837293497,30,30,29,29,1,27,60,86
1258130810353429291,12,30,29,29,9,28,50,87
1258139686313458586,14,30,28,29,27,27,69,86
1258209939848337265,21,31,20,29,0,28,41,88
1258267990600001591,2,31,0,29,6,28,8,88
1258294347905673882,9,30,29,29,26,28,64,87
